id,title,overview,popularity,poster,genre_ids,vote_avg
1217602,London Calling,"After fleeing the UK from a job gone wrong, a down on his luck hitman is forced to babysit the son of his new crime boss and show him how to become a man.",0.0753328124082547,/cpQ4VxBJO7vGV3IUdKzSNf4tH9V.jpg,"[28, 80, 35, 53]",0.7926954147229491
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",0.0745669622088427,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,"[878, 28, 12]",0.8973717146433041
1469354,Border Hunters,"After his police officer brother is killed by a drug dealer who flees to the protection of his cartel-connected uncle in Mexico, an American man with a diverse law enforcement/military background goes south of the border to get revenge",0.0735277618438941,/6TNFZnJ5CU0uFQxGaO9dbqriiI7.jpg,"[28, 53]",0.7455910797587895
1234821,Jurassic World Rebirth,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",0.0719873893975185,/1RICxzeoNCAO5NpcRMIgg1XT6fm.jpg,"[878, 12, 28]",0.7251109341221983
701387,Bugonia,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",0.0711283146869255,/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,"[878, 80]",0.8430993287063375
346364,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",0.0710332834991711,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"[27, 53]",0.8236431903515758
1266990,Kulong,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.",0.0708267803668456,/AnzrE2WHg3DtZrtmB9AnEbAh17m.jpg,[18],0.6826715212197065
1033148,Die My Love,"Grace and her partner Jackson move into an old country house. She pursues her dream of writing, and the couple welcome a baby soon after. However, with Jackson frequently absent, and the pressures of domestic life weighing on her, Grace begins to unravel, leaving a path of destruction in her wake.",0.0697718619157095,/kajpShbFhOdpl6yCrLezMrr9tB4.jpg,[18],0.7168050972806919
967941,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",0.068661117158459,/si9tolnefLSUKaqQEGz1bWArOaL.jpg,"[14, 12, 10749]",0.7708499260439187
911430,F1,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,0.06589527599243,/9PXZIUsSDh4alB80jheWX4fhZmy.jpg,"[28, 18]",0.8867903060643987
1197137,Black Phone 2,"Four years after escaping The Grabber, Finney Blake is struggling with his life after captivity. When his sister Gwen begins receiving calls in her dreams from the black phone and seeing disturbing visions of three boys being stalked at a winter camp, the siblings become determined to solve the mystery and confront a killer who has grown more powerful in death and more significant to them than either could imagine.",0.0643527355341665,/gFddBLQ8wj9M9O82iPzgX5KVNHz.jpg,"[27, 53]",0.7736943907156674
1468057,GATAO: Big Brothers,"Michael and his right-hand man Scorpion, who find themselves embroiled in their father Ko's turf war against rival gangs in Taipei, setting off a conflict between old and new generations of gangsters. The film is the latest installment in the Gatao franchise, following the narrative of a young successor trying to expand his power while navigating the volatile underworld.",0.06260622129078,/tc5z5OADIYlOZLn0xNNM32c0Cq5.jpg,"[80, 28]",0.7054272385936967
1435092,Goodbye June,Four siblings' lives change drastically when their ailing mother takes a turn for the worse over the holiday season.,0.0618076702453918,/ygsMOnttVCekvJZgvmnvaemxPHA.jpg,[18],0.7830242348390033
1309012,Altered,"In an alternate present, genetically enhanced humans dominate society. Outcasts Leon and Chloe fight for justice against corrupt politicians exploiting genetic disparity, risking everything to challenge the oppressive system.",0.0615487734924413,/6QlAcGRaUrgHcZ4WTBh5lsPnzKx.jpg,"[878, 28]",0.7078165889179657
1230368,Springsteen: Deliver Me from Nowhere,"Bruce Springsteen, a young musician on the cusp of global superstardom, struggles to reconcile the pressures of success with the ghosts of his past.",0.0596107515322875,/csBV3eq4RDjNg1acNQ8kwOZyPlZ.jpg,"[18, 10402]",0.7873478211400615
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,0.057008956599112,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"[12, 18, 878]",0.963135737854136
23527,First Squad: The Moment of Truth,Set during the opening days of World War II on the Eastern Front. Its main cast are a group of Soviet teenagers with extraordinary abilities; the teenagers have been drafted to form a special unit to fight the invading German army. They are opposed by a Schutzstaffel officer who is attempting to raise from the dead a supernatural army of crusaders from the 12th-century Order of the Sacred Cross.,0.0568895352776184,/hBj1aTnGf4564Klv9yIbSuB7Y8w.jpg,"[14, 16, 28, 878]",0.7108886107634544
